-4.6169,0.085431,0.0012806,0
-4.6186,0.52786,0.00095974,0
-4.4093,0.61855,0.0012307,0
-4.9129,0.54713,0.00082855,0
-5.1735,0.48679,0.00075861,0
-5.1844,0.47796,0.00072598,0
-4.7377,0.4824,0.00093226,0
-4.3393,0.50302,0.0015511,0
-4.3842,0.5105,0.0012352,0
-4.7613,0.51903,0.00093683,0
-4.6644,0.51419,0.00093054,0
-5.028,0.48075,0.00075334,0
-5.1191,0.45965,0.00071266,0
-4.4561,0.44622,0.0012157,0
-5.034,0.45106,0.00076494,0
-5.2805,0.46617,0.00068599,0
-4.711,0.44879,0.00097999,0
-5.34,0.44472,0.00055033,0
-5.4031,0.42801,0.00054643,0
-5.2189,0.40983,0.00061641,0
-5.4853,0.37562,0.00053907,0
-5.5269,0.33808,0.00055438,0
-5.865,0.33462,0.00053618,0
-5.1943,0.34442,0.00080723,0
-4.7634,0.35188,0.0011388,0
-5.7261,0.33034,0.00064121,0
-5.8961,0.30115,0.00052183,0
-5.9339,0.28757,0.00051564,0
-5.873,0.2791,0.00052345,0
-5.9579,0.28281,0.00051913,0
-5.8206,0.29045,0.00056277,0
-5.7864,0.30945,0.00057727,0
-5.7596,0.31265,0.0005679,0
-5.7934,0.31062,0.0005259,0
-5.8141,0.30748,0.00052267,0
-5.8005,0.29826,0.00053155,0
-5.8409,0.29643,0.0005329,0
-5.8674,0.29539,0.00053541,0
-5.7767,0.29887,0.00052015,0
-5.8544,0.30884,0.00051098,0
-5.7621,0.31125,0.00051418,0
-5.7752,0.31156,0.00052446,0
-5.8031,0.29928,0.00054558,0
-5.9045,0.29685,0.000523,0
-5.8083,0.30363,0.00053274,0
-5.7555,0.30979,0.00053473,0
-5.8488,0.31365,0.00051713,0
-5.7945,0.30432,0.00050036,0
-5.8109,0.30488,0.00051761,0
-5.7439,0.29766,0.00051529,0
-5.8704,0.30305,0.00050811,0
-5.8377,0.29459,0.00050655,0
-5.7674,0.29554,0.00049948,0
-5.7889,0.29152,0.00052371,0
-5.8697,0.29591,0.0005156,0
-5.6124,0.31621,0.00048374,0
-4.3985,0.4166,0.0020539,0
-4.0926,0.58148,0.0025472,0
-4.9191,0.47057,0.00074882,0
-5.3693,0.34878,0.00064963,0
-5.8141,0.31051,0.00053066,0
-5.867,0.29487,0.00055714,0
-5.8228,0.28921,0.00053335,0
-5.8688,0.2926,0.0005195,0
-5.8549,0.29102,0.00053326,0
-5.8639,0.28403,0.00049682,0
-5.8748,0.28471,0.00050938,0
-5.8561,0.28787,0.00051775,0
-5.8291,0.28948,0.00052737,0
-5.9539,0.28948,0.00054502,0
-5.832,0.28466,0.00051931,0
-5.8831,0.29182,0.00050667,0
-5.8954,0.2868,0.00050427,0
-5.8998,0.28158,0.00050474,0
-5.9771,0.27853,0.00050199,0
-5.8296,0.27736,0.00052346,0
-5.9069,0.2829,0.00051256,0
-5.8503,0.27876,0.0005221,0
-5.9015,0.28633,0.00050649,0
-5.8604,0.295,0.00050738,0
-5.8745,0.29919,0.00051859,0
-5.8174,0.30677,0.0005032,0
-5.8193,0.30573,0.00053308,0
-5.7871,0.31081,0.00051969,0
-5.7932,0.31578,0.0005079,0
-5.8047,0.31207,0.00051072,0
-5.8166,0.3165,0.0004651,0
-5.0584,0.32588,0.001001,0
-3.8544,0.38073,0.0022924,0
-4.1944,0.52943,0.0014497,0
-4.3874,0.65515,0.0011905,0
-4.5508,0.70718,0.0015643,0
-4.0779,0.6793,0.0020915,0
-4.4054,0.6336,0.0014979,0
-4.5388,0.59779,0.0014062,0
-4.4972,0.58531,0.0014745,0
-4.7747,0.59107,0.0010927,0
-4.737,0.56331,0.00093157,0
-4.9173,0.50668,0.00076189,0
-5.0961,0.4796,0.00073076,0
-4.9975,0.39612,0.00078818,0
-5.613,0.32151,0.00060788,0
-5.9151,0.29547,0.00052942,0
-5.7838,0.2856,0.00055958,0
-5.9038,0.29349,0.0005424,0
-5.8608,0.2881,0.00051065,0
-5.8696,0.27865,0.00048884,0
-5.947,0.27168,0.00051292,0
-5.9642,0.27061,0.00054053,0
-5.8539,0.27539,0.00052881,0
-5.8372,0.28209,0.00055832,0
-5.8104,0.28628,0.00049341,0
-5.8389,0.29051,0.00051761,0
-5.8916,0.29184,0.00051524,0
-5.8644,0.28617,0.00048475,0
-5.8874,0.28314,0.0005028,0
-5.9025,0.27534,0.00050651,0
-5.8488,0.26108,0.00054298,0
-5.878,0.26405,0.00054374,0
