-6.0032,0.034659,0.00048323,0
-5.9833,0.20403,0.00050474,0
-5.9963,0.24027,0.00046367,0
-6.1319,0.23399,0.00043529,0
-6.0133,0.23038,0.00047267,0
-5.9319,0.23523,0.00045971,0
-5.9941,0.23732,0.00045811,0
-5.9892,0.23872,0.00044877,0
-5.9576,0.24515,0.00046925,0
-6.0057,0.24786,0.00047454,0
-5.9577,0.23942,0.00048828,0
-6.0141,0.23576,0.00047287,0
-6.0201,0.22785,0.00048335,0
-5.9874,0.23303,0.00049809,0
-6.0901,0.24407,0.00046386,0
-5.761,0.25355,0.00050457,0
-5.9182,0.27404,0.00043773,0
-5.5316,0.29314,0.00065306,0
-4.9328,0.36497,0.001272,0
-4.1026,0.50524,0.004143,0
-4.2207,0.57021,0.0023002,0
-4.6807,0.57818,0.00116,0
-4.5562,0.59871,0.0014336,0
-4.4433,0.60857,0.0015944,0
-4.3303,0.58652,0.0018979,0
-5.1046,0.55025,0.00074163,0
-4.9874,0.51998,0.00071124,0
-4.7251,0.48336,0.00089967,0
-4.7549,0.49064,0.00083949,0
-4.716,0.50843,0.00097252,0
-4.187,0.58798,0.0019197,0
-4.1025,0.66365,0.0018574,0
-4.3362,0.7129,0.0015723,0
-4.2185,0.73921,0.0025934,0
-4.0133,0.76601,0.002497,0
-4.0811,0.80152,0.0023577,0
-3.9167,0.7958,0.0030888,0
-3.9579,0.77866,0.0021898,0
-4.1139,0.72031,0.0019841,0
-4.2514,0.67123,0.0019152,0
-4.0114,0.60128,0.0020845,0
-4.9053,0.58681,0.00085264,0
-4.7633,0.6097,0.0009959,0
-4.1004,0.69522,0.0025225,0
-3.9303,0.75611,0.0032859,0
-4.2596,0.69922,0.0023856,0
-4.7201,0.65278,0.00092509,0
-4.39,0.64863,0.0014888,0
-4.2892,0.65463,0.0021105,0
-4.3905,0.61214,0.0015635,0
-4.7935,0.54804,0.0012055,0
-4.8487,0.52251,0.0011673,0
-4.9663,0.49758,0.00075189,0
-4.9833,0.47243,0.00065775,0
-5.35,0.46215,0.00058061,0
-5.1014,0.49068,0.00059231,0
-4.4592,0.58233,0.0016213,0
-4.1253,0.66748,0.0020807,0
-4.7066,0.66874,0.0013634,0
-4.5032,0.62387,0.0017839,0
-4.6783,0.54594,0.0012173,0
-5.1671,0.43782,0.00099502,0
-5.2847,0.36189,0.00068648,0
-5.3828,0.3301,0.00065476,0
-5.6416,0.29581,0.00055172,0
-5.9158,0.28364,0.00048735,0
-5.8702,0.27034,0.00049147,0
-6.0144,0.26344,0.00049565,0
-6.0513,0.27279,0.0004622,0
-5.5233,0.30088,0.00072264,0
-5.2262,0.35253,0.00074531,0
-5.5634,0.39048,0.00056104,0
-4.9122,0.40277,0.0013016,0
-5.1729,0.49358,0.00079622,0
