-5.0642,0,0
-5.728,0,0
-6.0347,0,0
-6.2555,0,0
-5.8238,0,0
-6.2855,0,0
-5.9924,0.30938,0
-4.9098,0.30938,0
-5.9169,0.30699,0
-5.6089,0.30938,0
-5.7461,0.31812,0
-5.7014,0.31812,0
-4.8556,0.33255,0
-5.3737,0.34874,0
-5.5998,0.34874,0
-4.4902,0.36127,0
-4.5335,0.36127,0
-4.8724,0.37094,0
-4.7447,0.38311,0
-4.9153,0.38311,0
-5.4324,0.38395,0
-4.1416,0.38446,0
-5.7769,0.41125,0
-4.1008,0.38395,0
-5.5502,0.38395,0
-5.0247,0.38395,0
-4.357,0.38395,0
-4.8265,0.38918,0
-5.2933,0.38311,0
-5.1219,0.38918,0
-4.8178,0.40269,0
-5.5693,0.40269,0
-5.5631,0.40269,0
-5.1033,0.423,0
-4.6759,0.43305,0
-4.3768,0.44119,0
-4.0959,0.44119,0
-4.1809,0.44119,0
-4.127,0.4625,0
-4.6693,0.47335,0
-4.768,0.46068,0
-4.6677,0.43384,0
-4.8197,0.42661,0
-4.4821,0.4162,0
-3.8081,0.40877,0
-3.6066,0.40491,0
-3.9419,0.39278,0
-4.1432,0.36632,0
-3.8523,0.36632,0
-4.9755,0.35475,0
-4.7495,0.35475,0
-5.0689,0.33191,0
-5.1173,0.34222,0
-4.5883,0.34222,0
-5.0995,0.30919,0
-5.4047,0.27522,0
-5.7062,0.26426,0
-5.2204,0.24711,0
-4.6926,0.1988,0
-4.8125,0.18165,0
-4.5922,0.18165,0
-5.2168,0.18165,0
-5.3757,0.18165,0
-5.1399,0.18165,0
-5.7921,0.18165,0
-5.7189,0.18165,0
-5.3804,0.18165,0
-4.0521,0.18961,0
-4.5836,0.1988,0
-5.6767,0.24345,0
-4.0292,0.25393,0
-4.3606,0.29338,0
-5.0622,0.30822,0
-4.9399,0.37036,0
-6.0445,0.32081,0
-5.4819,0.30822,0
-4.6903,0.306,0
-4.6981,0.306,0
-4.6707,0.30822,0
-5.6818,0.32081,0
-5.9552,0.30822,0
-5.8818,0.32081,0
-4.8348,0.3173,0
-5.149,0.3173,0
-5.1274,0.3173,0
-5.7424,0.32081,0
-5.2068,0.32081,0
-5.5818,0.34335,0
-5.9666,0.35642,0
-4.6142,0.33276,0
-4.42,0.32048,0
-4.8917,0.28899,0
-4.8203,0.27584,0
-5.3392,0.28899,0
-4.4774,0.28899,0
-4.8798,0.27584,0
-5.8528,0.26738,0
-6.1292,0.25638,0
-5.2229,0.25638,0
-5.4047,0.25638,0
-5.9077,0.25638,0
-5.8323,0.25638,0
-5.2371,0.25638,0
-5.2536,0.26738,0
-5.5827,0.3166,0
-5.3297,0.33538,0
-3.8395,0.33538,0
-4.3035,0.34126,0
-4.2123,0.35411,0
-4.6109,0.36898,0
-4.3965,0.44228,0
-4.1396,0.45569,0
-5.5241,0.45318,0
-4.155,0.37626,0
-4.2056,0.37626,0
-4.2858,0.37356,0
-5.3686,0.37356,0
-5.1415,0.31008,0
-4.7046,0.30349,0
-5.6463,0.30349,0
-5.2531,0.30063,0
-5.093,0.30063,0
-4.6342,0.30063,0
-6.2246,0.30063,0
-4.7291,0.30063,0
-4.9759,0.30063,0
-4.8192,0.31008,0
-4.2202,0.31008,0
-4.1586,0.31008,0
-3.4657,0.26485,0
-4.263,0.31194,0
-4.8355,0.31194,0
-4.29,0.27524,0
-6.1374,0.27524,0
-5.8205,0.27524,0
-5.4471,0.27524,0
-5.9571,0.27524,0
-5.7464,0.27524,0
-5.0866,0.29171,0
-5.7407,0.29249,0
-5.8474,0.30079,0
-5.2178,0.30079,0
-5.4907,0.30079,0
-4.8602,0.29249,0
-4.7494,0.30079,0
-4.6106,0.32471,0
-5.474,0.42425,0
-5.6024,0.43839,0
-6.1136,0.43839,0
-6.0523,0.42913,0
-5.1377,0.43839,0
-4.624,0.43839,0
-4.4623,0.42913,0
-5.0248,0.43138,0
-5.0551,0.43138,0
-5.0808,0.43252,0
-4.8894,0.43839,0
-5.3054,0.44225,0
-5.7623,0.43252,0
-4.8746,0.43252,0
-4.9078,0.43252,0
-5.1308,0.43138,0
-4.0801,0.43252,0
-4.2812,0.43252,0
-3.8831,0.43252,0
-3.6589,0.47182,0
-3.2732,0.48104,0
-4.0882,0.48104,0
-4.6738,0.48104,0
-4.9187,0.44428,0
-5.137,0.44428,0
-5.4086,0.4465,0
-4.9981,0.4465,0
-4.8477,0.44428,0
-5.3292,0.43807,0
-4.7794,0.43807,0
-4.6419,0.43369,0
-4.0628,0.40292,0
-4.3797,0.40145,0
-4.4072,0.37698,0
-5.6878,0.32886,0
-3.8798,0.29367,0
-3.9651,0.278,0
-4.1116,0.23858,0
-5.4001,0.21183,0
-5.0773,0.2042,0
-4.6667,0.19826,0
-4.8937,0.19733,0
-6.1849,0.19642,0
-6.2009,0.19642,0
-5.6774,0.18081,0
-6.0461,0.18081,0
-6.3578,0.18081,0
-6.3603,0.18063,0
-6.159,0.1792,0
-6.2114,0.1792,0
-6.2086,0.1792,0
-6.1151,0.17366,0
-6.2705,0.17547,0
-6.2899,0.16808,0
-6.4971,0.16705,0
-6.0589,0.16377,0
-6.2327,0.16068,0
-6.5653,0.16068,0
-6.3287,0.15442,0
-6.4103,0.15442,0
-5.9993,0.14977,0
-6.2851,0.14977,0
-6.2753,0.14655,0
-6.1686,0.14222,0
-6.0281,0.14977,0
-6.1308,0.14977,0
-6.2058,0.1522,0
-6.2448,0.16274,0
-6.0235,0.16274,0
-6.0723,0.17001,0
-6.2686,0.17001,0
-6.2589,0.17701,0
-6.1041,0.17701,0
-6.1758,0.17972,0
-5.8046,0.18936,0
-5.9438,0.19065,0
-5.9913,0.20518,0
-6.308,0.21647,0
-5.9949,0.2216,0
-5.6913,0.21248,0
-5.9014,0.21647,0
-6.2297,0.2216,0
-6.3505,0.21647,0
-6.1129,0.21248,0
